order_id,order_date,status,customer_id,email,address,city,state,postalcode,num_watermelons,num_othermelons,subtotal,tax,order_total
3322,04/28/2014,New,318,sara@rooxo.net,0 6th Crossing,Waterford,OH,96787-8143,23,9,81.00,4.86,100.03
3335,05/11/2014,Processing,955,tina@abatz.net,59 Swallow Place,Palo Alto,NH,38447,28,89,5106.36,306.38,5432.40
3336,05/11/2014,Delivered,876,cynthia@gabtype.edu,7 Graedel Street,San Bernardino,GA,56757-6549,52,83,415.50,24.93,450.69
3350,05/16/2014,Canceled,546,doris@reallinks.name,4 Moland Road,San Juan Capistrano,AL,61856-1515,40,0,100.00,6.00,111.72
3354,05/21/2014,New,623,margaret@tagopia.info,72934 Kropf Avenue,Morgan Hill,RI,22622,25,0,64.50,3.87,80.51
3356,04/23/2014,Out for Delivery,137,carol@skyndu.net,62 Corry Alley,Simi Valley,ID,71492-3925,122,0,262.00,15.72,289.00
3359,05/06/2014,Canceled,363,christina@eamia.net,53 Emmet Avenue,La Quinta,NH,92996,76,0,241.00,14.46,274.31
3363,05/05/2014,Canceled,822,janice@skaboo.org,753 Sycamore Place,Inglewood,LA,77582-0890,34,9,117.50,7.05,141.45
3366,04/26/2014,Processing,354,lillian@twitterwire.info,0 Thackeray Road,Ross,AK,04572-1564,84,10,234.00,14.04,253.51
3367,05/09/2014,Delivered,488,christine@izio.biz,2134 Farragut Parkway,Delano,OR,50731,13,73,246.50,14.79,275.18
3372,05/10/2014,Out for Delivery,802,amy@realblab.biz,32 Marquette Center,Cerritos,MI,35995,7,7,20.93,1.26,39.46
3375,05/02/2014,Canceled,534,dorothy@oyoba.org,3689 Darwin Junction,Orange,AK,08539-1415,14,0,1765.75,105.94,1875.56
3377,05/08/2014,Processing,21,lori@meedoo.info,34290 Carioca Pass,Kerman,CT,31364,6,5,26.50,1.59,30.59
3380,05/13/2014,Canceled,619,stephanie@topicware.biz,4 Ridgeview Plaza,Lincoln,NM,41177-6695,29,0,97.00,5.82,109.98
3381,04/21/2014,Canceled,615,diana@meemm.com,49137 Eggendart Hill,Isleton,IL,62651-7710,21,0,66.50,3.99,86.33
3383,05/01/2014,Canceled,435,beverly@eabox.net,8 Butternut Drive,San Marcos,PA,87648,92,0,207.00,12.42,221.96
3384,04/30/2014,Processing,197,patricia@pixoboo.edu,3021 Warner Street,Mammoth Lakes,OH,13474,26,0,69.50,4.17,88.83
3391,05/20/2014,Out for Delivery,443,marilyn@voonix.com,57 Del Sol Way,Desert Hot Springs,GA,71875-0258,16,1,42.50,2.55,49.78
3393,04/23/2014,New,470,shirley@oloo.edu,916 Londonderry Road,Davis,NY,36860-2598,97,0,242.50,14.55,265.06
3396,05/10/2014,New,546,doris@reallinks.name,4 Moland Road,San Juan Capistrano,AL,61856-1515,83,3,332.47,19.95,365.58
3397,04/27/2014,New,338,shirley@leenti.gov,4 Susan Alley,Covina,GA,08166,73,1,15525.99,931.56,16463.98
3404,04/24/2014,New,323,susan@gigaclub.com,52 Stoughton Drive,Shasta Lake,CA,66814,1,0,2.50,0.15,17.10
3406,04/25/2014,Processing,149,maria@thoughtmix.mil,541 Chive Trail,Yountville,WI,47247-7541,19,5,64.00,3.84,85.44
3408,04/23/2014,New,669,patricia@oodoo.org,30 Buhler Crossing,Pinole,VT,46568,23,0,57.00,3.42,70.94
3409,05/08/2014,New,428,shirley@skyndu.edu,684 Vidon Plaza,Richmond,NE,67312-5476,44,0,109.75,6.58,130.88
3410,05/04/2014,Processing,43,kathy@meedoo.biz,1 Stuart Pass,Buellton,CT,09453,17,0,40.25,2.42,50.20
3411,05/15/2014,New,139,gloria@dabz.edu,9126 Oak Valley Center,Studio City,AL,05895,0,5,4.95,0.30,11.84
3415,05/06/2014,New,157,annie@eadel.info,8 Di Loreto Avenue,San Anselmo,VT,00994-9875,60,0,165.00,9.90,185.14
3420,05/09/2014,Delivered,229,frances@kazio.name,064 Lukken Road,Amador City,NY,82125,17,0,42.50,2.55,52.64
3422,05/08/2014,Canceled,246,rebecca@devcast.edu,6 Kenwood Hill,San Carlos,WI,96773-7797,20,6,65.00,3.90,79.29
3424,05/16/2014,Processing,630,theresa@camimbo.mil,1 Burrows Road,Point Arena,MD,38673-0538,10,0,22.50,1.35,26.48
3425,05/08/2014,Delivered,152,jane@photolist.gov,6 Ronald Regan Circle,Escondido,VA,36070,4,0,9.00,0.54,29.26
3426,05/04/2014,Processing,539,nicole@quinu.mil,127 Farwell Point,Lodi,WA,32783-6305,11,0,31.50,1.89,53.22
3427,05/21/2014,Out for Delivery,215,margaret@devcast.gov,1036 Towne Circle,Fairfield,IN,29670-1731,18,2,56.00,3.36,65.11
3428,05/18/2014,Out for Delivery,173,julie@lazz.edu,28651 Harper Point,Sebastopol,AK,83582-0247,0,2,3.00,0.18,14.09
3429,05/03/2014,New,390,michelle@meetz.gov,925 Hanson Avenue,San Joaquin,WV,55885,82,9,240.49,14.43,268.48
3431,04/30/2014,Processing,463,phyllis@tagopia.info,5720 Meadow Ridge Court,Brawley,NY,76861,25,0,71.25,4.27,90.41
3435,05/01/2014,Out for Delivery,794,jennifer@camimbo.net,8763 Drewry Street,Irvine,MS,89780,38,0,96.25,5.77,114.30
3441,05/03/2014,Delivered,15,marie@livefish.net,04 Buena Vista Pass,King City,WA,93828-5729,19,0,52.50,3.15,75.04
3445,05/05/2014,Out for Delivery,482,wanda@livefish.com,65 Dryden Hill,Ojai,OR,80769,136,0,469.50,28.17,517.11
3449,05/11/2014,New,396,carol@fatz.name,4372 Bobwhite Drive,Stockton,MN,63318-4588,17,0,59.00,3.54,70.47
3450,04/30/2014,Canceled,436,janet@mynte.org,5361 Knutson Circle,Kingsburg,NY,42508,9,6,48.00,2.88,59.86
3452,05/06/2014,Canceled,927,brenda@yabox.com,71543 Myrtle Crossing,Sunnyvale,NE,48570-0158,18,0,44.75,2.69,56.25
3453,05/13/2014,New,545,linda@avaveo.gov,6 Prairie Rose Drive,Glendale,MO,56802-2077,6,4,22.00,1.32,26.36
3455,05/02/2014,Out for Delivery,975,norma@skippad.info,6 Bobwhite Terrace,Milpitas,NV,01597-8814,43,0,127.00,7.62,139.30
3456,05/10/2014,New,858,rose@zoomlounge.edu,47 Morrow Place,Monterey Park,CA,15558,36,90,343.00,20.58,371.11
3462,04/27/2014,Processing,390,michelle@meetz.gov,2 Butterfield Trail,Sonoma,KY,87069-9428,168,0,363.50,21.81,404.35
3477,04/26/2014,Delivered,34,kathleen@zoombeat.name,6 Anzinger Way,California City,NH,28938,95,0,198.50,11.91,225.78
3480,05/17/2014,Delivered,675,norma@jabberbean.edu,3 Artisan Terrace,Rosemead,ID,03590-2686,7,4,21.46,1.29,34.98
3483,04/29/2014,Canceled,673,deborah@yodo.org,0 Dovetail Lane,Goleta,MT,41171-0486,6,0,16.00,0.96,22.02
3485,04/24/2014,New,68,robin@oba.gov,594 Rowland Junction,Banning,MI,05732-3058,3,9,14.91,0.89,31.15
3488,04/28/2014,Delivered,522,donna@kwinu.gov,2 Cottonwood Place,Vista,KY,78736,71,7,215.93,12.96,239.62
3492,04/30/2014,New,300,karen@roomm.mil,0 Mifflin Way,Healdsburg,RI,38565,54,0,135.00,8.10,153.44
3493,05/21/2014,Delivered,693,rebecca@edgewire.mil,956 Hanover Junction,Paradise,CO,71017,8,2,21.98,1.32,27.04
3494,05/19/2014,New,694,susan@babbleset.mil,90638 Gateway Pass,Guadalupe,RI,37656-2647,13,0,32.50,1.95,50.85
3497,05/03/2014,Delivered,908,brenda@dabvine.mil,12 Lunder Plaza,Redlands,NE,34944-0791,110,34,412.00,24.72,443.79
3500,05/20/2014,Out for Delivery,497,virginia@zoomzone.mil,0921 Express Pass,Yountville,IL,33756-6550,18,0,36.00,2.16,40.24
3501,05/14/2014,Out for Delivery,409,ashley@quimba.biz,3028 Novick Court,Larkspur,ND,10645-6917,21,0,57.25,3.44,77.14
3504,05/10/2014,New,912,judy@vitz.info,57 Beilfuss Place,Montebello,MO,88184-0260,27,0,79.00,4.74,86.83
3505,04/26/2014,Out for Delivery,250,elizabeth@cogidoo.org,13976 Kropf Pass,Belvedere,NV,62754-1073,47,7,162.00,9.72,185.22
3513,05/17/2014,Delivered,640,phyllis@jaxworks.info,27 Arrowood Point,Calabasas,MI,29086,12,5,34.00,2.04,51.59
3515,04/26/2014,Processing,691,bonnie@feedfire.name,5 Lukken Lane,Cerritos,NY,54888,13,0,28.50,1.71,36.63
3517,05/19/2014,Canceled,125,barbara@muxo.mil,0 Center Street,Rolling Hills,NM,57727,54,0,139.50,8.37,157.93
3519,05/05/2014,Delivered,772,debra@meevee.edu,74653 Northfield Circle,Ione,GA,61558-0388,18,4,51.00,3.06,69.26
3525,04/23/2014,Canceled,241,kathleen@skinder.info,357 Glendale Circle,Westlake Village,UT,89249-3504,15,0,37.50,2.25,59.05
3529,05/08/2014,Canceled,251,jean@livetube.net,14352 Barnett Road,Modesto,ME,16396,95,23,305.50,18.33,337.53
3535,04/24/2014,Delivered,359,louise@zoonder.info,962 Superior Court,Citrus Heights,IA,15367-3254,61,2,160.73,9.64,175.02
3543,04/26/2014,Delivered,550,evelyn@skimia.com,0 Village Plaza,Watsonville,LA,24625-4862,0,9,18.00,1.08,31.92
3544,05/09/2014,New,844,phyllis@yodoo.net,90483 Monica Junction,Newark,CA,77427,10,0,29.00,1.74,41.73
3545,05/12/2014,Out for Delivery,665,mary@midel.info,8261 Elka Center,Beaumont,MA,46314,27,5,84.75,5.08,100.99
3546,05/17/2014,Out for Delivery,419,paula@trilia.mil,6508 Mitchell Pass,Fremont,KY,72788-1888,54,0,133.00,7.98,144.98
3548,05/20/2014,Out for Delivery,684,kimberly@janyx.biz,53 Fulton Plaza,San Diego,NM,27272-3854,17,0,45.00,2.70,65.78
3549,05/21/2014,Out for Delivery,404,rebecca@npath.org,6 Golden Leaf Trail,San Juan Bautista,AR,71496-0707,9,3,24.47,1.47,42.70
3551,04/26/2014,New,437,gloria@twimm.com,4975 Cottonwood Road,Colton,IA,27056-1444,87,0,205.25,12.31,234.50
3552,04/30/2014,Out for Delivery,70,theresa@dabtype.org,0236 Di Loreto Parkway,Imperial,MD,67481,24,2,1058.75,63.52,1127.59
3553,05/20/2014,Out for Delivery,448,joyce@leexo.edu,03 Warrior Way,San Rafael,SC,52527,3,0,7.75,0.46,10.52
3555,04/21/2014,Out for Delivery,611,janice@chatterpoint.gov,1304 Prentice Hill,Merced,OR,08095,48,0,102.00,6.12,123.65
3556,04/28/2014,Out for Delivery,823,kathryn@devbug.edu,605 Badeau Avenue,Pasadena,NY,92757-9292,4,0,9.00,0.54,25.67
3557,04/27/2014,Delivered,32,dorothy@eamia.com,97 Kropf Alley,Los Gatos,ND,17749-7242,8,0,22.00,1.32,43.03
3559,05/07/2014,Out for Delivery,457,julia@muxo.gov,4501 Buell Drive,Huntington Beach,IN,06210-2518,20,90,227.50,13.65,260.11
3567,05/05/2014,Delivered,481,deborah@rhyloo.gov,69135 Jenifer Hill,Nevada City,ID,04419,20,0,51.50,3.09,69.17
3568,04/30/2014,Processing,629,alice@riffpath.gov,235 Clarendon Pass,Tustin,WA,00737-2465,98,0,218.75,13.12,236.04
3570,05/18/2014,New,951,catherine@skilith.org,783 Garrison Alley,Inglewood,NE,93265,17,1,43.50,2.61,64.71
3575,04/22/2014,Processing,610,frances@zoozzy.edu,3 Sullivan Plaza,Salinas,MI,85591,34,0,85.00,5.10,108.13
3578,05/19/2014,Out for Delivery,855,jessica@agimba.net,780 Holy Cross Crossing,St. Helena,UT,40088,7,0,21.00,1.26,38.45
3580,04/25/2014,Out for Delivery,484,cheryl@linktype.net,6 Southridge Terrace,Apple Valley,SD,86997,0,10,9.90,0.59,21.40
3582,05/12/2014,New,316,anne@vinte.name,94 Transport Drive,Rancho Mirage,UT,36919,2,0,5.00,0.30,22.41
3583,04/22/2014,Processing,419,paula@trilia.mil,850 Forster Circle,Capitola,ND,00028,5,7,46.50,2.79,62.63
3586,05/17/2014,Out for Delivery,470,shirley@oloo.edu,916 Londonderry Road,Davis,NY,36860-2598,7,0,17.50,1.05,37.42
3592,05/04/2014,Processing,373,tina@vimbo.edu,71 Dennis Junction,Rancho Palos Verdes,PA,76754-9727,71,0,142.00,8.52,163.02
3593,05/07/2014,Out for Delivery,208,doris@mynte.info,3587 Beilfuss Drive,Etna,ID,37376,53,0,155.00,9.30,166.64
3596,05/01/2014,New,941,michelle@vipe.net,9 Shoshone Road,Rancho Palos Verdes,CT,14293-4944,106,1,24275.00,1456.50,25741.81
3597,05/07/2014,Processing,296,shirley@babbleset.info,48035 Helena Alley,Gridley,MT,69695,5,0,11.25,0.67,19.45
3602,04/30/2014,Processing,223,kimberly@ailane.net,96 Hazelcrest Plaza,Calistoga,NJ,17519,15,0,32.50,1.95,36.46
3607,05/05/2014,Delivered,396,carol@fatz.name,4372 Bobwhite Drive,Stockton,MN,63318-4588,19,8,71.00,4.26,80.47
3612,05/10/2014,Out for Delivery,416,jean@fivechat.mil,7 Mifflin Park,Santa Clara,CA,83369,16,0,42.00,2.52,52.64
3625,04/28/2014,Delivered,287,kathleen@oyonder.net,35621 Crowley Road,Saratoga,NV,67442,108,5,331.00,19.86,357.86
3629,05/13/2014,New,109,maria@meeveo.org,34198 Union Parkway,Pomona,NY,62623-0871,6,0,13.50,0.81,30.29
3631,05/20/2014,Out for Delivery,190,nicole@youspan.gov,726 Carioca Trail,La Quinta,PA,16784,40,0,104.50,6.27,119.43
3637,05/01/2014,Processing,256,mildred@quimba.org,6032 1st Plaza,Thousand Oaks,NC,99489-4139,7,29,78.00,4.68,97.83
3639,05/15/2014,New,10,nicole@shufflester.biz,865 Walton Center,Hollister,AL,16070,6,0,16.50,0.99,34.24
3640,05/16/2014,Canceled,529,linda@browsebug.biz,4 Almo Park,Plymouth,MT,94148,1,9,20.50,1.23,34.05
3642,05/16/2014,Processing,325,kathryn@yacero.net,2198 Briar Crest Circle,Calexico,NV,52027-3012,111,0,277.50,16.65,296.84
3648,05/03/2014,Processing,401,carol@brightbean.org,52960 Killdeer Terrace,Anderson,TN,00572,0,71,372.46,22.35,401.27
3650,04/29/2014,Processing,668,diana@linkbuzz.info,14068 Nevada Center,Rancho Cordova,CA,29915,27,5,77.25,4.63,86.86
3651,04/24/2014,Delivered,308,tammy@dynava.info,6 Main Road,Rolling Hills,ND,79697,9,40,185.90,11.15,209.42
3656,05/07/2014,Out for Delivery,114,debra@kazu.info,20 Westridge Circle,Isleton,ME,92295,88,0,301.00,18.06,326.38
3659,04/25/2014,Out for Delivery,730,rose@quimm.info,328 Manley Parkway,Solana Beach,KS,43548-3395,20,2,60.00,3.60,78.91
3661,05/14/2014,Delivered,804,heather@jayo.mil,6841 Reindahl Drive,Chowchilla,MN,30566-2061,9,68,89.32,5.36,109.62
3663,05/01/2014,Out for Delivery,855,jessica@agimba.net,780 Holy Cross Crossing,St. Helena,UT,40088,86,86,276.39,16.58,296.64
3664,05/14/2014,New,824,rachel@realcube.mil,0521 Lighthouse Bay Lane,Los Altos Hills,SD,78345-6418,1,1,4.75,0.28,16.46
3669,05/19/2014,New,603,barbara@wikizz.org,62 Crownhardt Center,Barstow,GA,41635-3662,28,0,70.00,4.20,78.47
3677,05/16/2014,Delivered,269,stephanie@zoovu.info,92 Spohn Circle,Shafter,NV,25718,2,3,7.47,0.45,15.29
3678,05/02/2014,Processing,223,kimberly@ailane.net,96 Hazelcrest Plaza,Calistoga,NJ,17519,28,39,239.00,14.34,260.66
3683,04/22/2014,Processing,91,robin@cogilith.gov,6 Pankratz Terrace,Ripon,GA,10702-0144,1,10,27.25,1.64,33.77
3686,05/12/2014,Canceled,5,beverly@browsebug.org,0251 8th Hill,Mammoth Lakes,TX,70521,22,0,48.75,2.92,56.92
3690,05/15/2014,Delivered,782,ann@avamm.info,85 Maywood Court,Lakeport,MT,33433-1783,13,0,32.50,1.95,46.79
3702,05/02/2014,Processing,353,sara@tagchat.org,0948 Lerdahl Hill,Lemoore,ND,74827-6320,0,6,15.00,0.90,24.95
3707,05/08/2014,Out for Delivery,667,jennifer@eazzy.biz,68314 7th Plaza,Benicia,RI,37299,3,0,6.75,0.40,22.34
3709,05/11/2014,New,80,lillian@dabshots.biz,5 Ridgeview Terrace,Big Bear Lake,WA,08360,66,9,166.50,9.99,180.25
3714,05/12/2014,Canceled,186,michelle@skinte.edu,1 Coolidge Alley,San Mateo,CA,58408,18,89,459.00,27.54,494.95
3721,05/11/2014,Delivered,354,lillian@twitterwire.info,496 Maryland Street,Cathedral City,ID,56321,96,0,274.75,16.48,303.07
3722,05/16/2014,Delivered,947,doris@cogidoo.com,24 Waubesa Drive,Sacramento,IN,41244-3180,106,104,3146.00,188.76,3348.38
3723,04/21/2014,Processing,467,donna@bubblemix.gov,48613 Springview Circle,Corte Madera,MI,41019,9,52,258.50,15.51,276.46
3727,04/28/2014,Out for Delivery,664,mildred@flashdog.info,32 4th Alley,Temecula,OK,56197-0960,65,0,186.00,11.16,210.72
3732,05/13/2014,Out for Delivery,428,shirley@skyndu.edu,10234 Fulton Avenue,Santa Fe Springs,CO,00295,67,1,203.50,12.21,234.09
3736,04/25/2014,New,218,jacqueline@vitz.gov,2594 Messerschmidt Park,Stockton,TX,72047-6358,36,0,90.00,5.40,108.07
3738,05/06/2014,New,145,doris@geba.com,51 Erie Street,Menlo Park,VA,22497,70,4,191.75,11.50,207.38
3743,04/26/2014,Out for Delivery,74,jennifer@myworks.org,5804 Talisman Parkway,Dixon,WY,16040-9121,47,96,218.29,13.10,242.70
3746,04/23/2014,Canceled,703,virginia@browseblab.info,7 Debra Way,Holtville,CO,56155,14,6,52.00,3.12,60.27
3747,05/07/2014,New,41,ruth@omba.mil,496 Stone Corner Center,San Juan Capistrano,HI,82749-1228,16,1,46.25,2.77,63.29
3750,05/05/2014,Canceled,212,rachel@quinu.biz,5 Laurel Parkway,Truckee,VA,15900-6515,24,0,66.75,4.00,90.44
3751,05/18/2014,Canceled,248,dorothy@wordware.mil,685 Raven Lane,Chula Vista,MN,56036-9939,14,0,33.25,1.99,39.48
3752,05/02/2014,Canceled,38,nicole@talane.org,67041 Bunker Hill Plaza,Placentia,MN,77446-9313,77,0,185.50,11.13,216.17
3753,04/30/2014,Delivered,169,ruby@digitube.name,27853 Eggendart Junction,Brisbane,SC,14827,98,1,376.75,22.61,402.37
3754,05/19/2014,Processing,128,emily@skilith.info,758 Sunfield Alley,Mount Shasta,AR,10959-4749,59,10,167.15,10.03,196.00
3758,05/06/2014,Delivered,723,diane@jaxbean.mil,405 Gerald Court,Corona,PA,67277,30,0,2310.50,138.63,2465.52
3764,05/07/2014,Canceled,203,kathryn@gigashots.mil,58041 Declaration Pass,Palos Verdes Estates,NV,06724-5676,11,0,27.50,1.65,37.43
3765,05/02/2014,Processing,640,phyllis@jaxworks.info,27 Arrowood Point,Calabasas,MI,29086,11,0,29.25,1.75,40.61
3769,05/04/2014,Out for Delivery,636,nicole@mynte.com,0267 Reindahl Terrace,La Mirada,MD,04820,19,0,46.50,2.79,58.29
3773,05/16/2014,Processing,318,sara@rooxo.net,0 6th Crossing,Waterford,OH,96787-8143,7,0,760.00,45.60,807.73
3774,05/05/2014,Out for Delivery,667,jennifer@eazzy.biz,68314 7th Plaza,Benicia,RI,37299,23,3,71.50,4.29,81.70
3777,04/25/2014,New,156,judith@yotz.net,18 Bayside Terrace,Auburn,VA,02557-6184,23,0,81.50,4.89,91.40
3780,05/11/2014,Processing,682,rose@dabfeed.biz,395 Buhler Junction,Taft,NV,01668-8833,12,30,142.50,8.55,159.30
3782,04/28/2014,Processing,286,sarah@jabbersphere.com,67 Mitchell Way,Montclair,CT,38332-3428,6,0,13.50,0.81,32.37
3786,04/26/2014,Processing,319,gloria@quinu.name,2157 Briar Crest Point,Burbank,AK,15407-3781,14,5,36.95,2.22,57.16
3789,05/01/2014,Processing,229,frances@kazio.name,064 Lukken Road,Amador City,NY,82125,0,9,22.50,1.35,29.67
3790,05/11/2014,Canceled,112,marie@ozu.name,1249 Armistice Plaza,Oakley,VT,14586,28,9,80.75,4.84,104.88
3796,05/02/2014,Delivered,363,christina@eamia.net,53 Emmet Avenue,La Quinta,NH,92996,17,62,194.75,11.68,215.00
3798,05/03/2014,Out for Delivery,154,shirley@dynava.mil,80 Florence Plaza,Point Arena,NH,53001,24,0,2288.25,137.29,2438.51
3800,04/22/2014,Processing,477,evelyn@yacero.biz,128 Southridge Avenue,Tracy,MD,50035-6582,21,8,83.50,5.01,93.12
3801,05/13/2014,Canceled,225,gloria@oyoloo.org,013 Stoughton Avenue,Lake Forest,IA,47410-9253,17,2,50.00,3.00,64.12
3804,05/07/2014,New,293,jacqueline@buzzster.net,6143 Waubesa Court,Sausalito,GA,18969-7508,18,44,248.00,14.88,268.48
3806,05/16/2014,Out for Delivery,121,denise@rhybox.biz,4760 Mifflin Terrace,La Puente,TX,61753,10,0,32.00,1.92,49.29
3810,04/21/2014,Canceled,767,angela@zoombox.gov,16594 Surrey Crossing,California City,NH,09434,21,0,54.50,3.27,61.41
3815,05/15/2014,Canceled,96,diane@oyoyo.com,5703 Hudson Court,Manteca,MO,21687-2419,70,0,176.00,10.56,191.99
3821,04/23/2014,New,948,gloria@rhyloo.com,5 Debra Center,Sacramento,AZ,31328,39,7,126.75,7.60,147.11
3823,05/04/2014,Out for Delivery,283,elizabeth@kayveo.mil,9425 Center Street,Red Bluff,NC,29896-8071,49,3,139.97,8.40,151.16
3824,05/21/2014,New,376,julia@wikizz.net,64 Crownhardt Point,Seal Beach,VA,33248,51,0,127.50,7.65,140.11
3825,05/16/2014,Canceled,319,gloria@quinu.name,2157 Briar Crest Point,Burbank,AK,15407-3781,12,0,30.00,1.80,36.18
3831,05/11/2014,Delivered,2,frances@cogidoo.name,1 Kropf Drive,Coronado,MD,17905,10,0,20.00,1.20,40.90
3832,05/19/2014,Out for Delivery,95,bonnie@voonyx.org,85769 Sundown Lane,Los Altos Hills,NV,96140-7496,47,0,101.00,6.06,109.61
3835,05/02/2014,Out for Delivery,451,elizabeth@linklinks.net,08 Esker Alley,Anderson,MO,07810,3,0,7.50,0.45,11.32
3846,05/20/2014,Out for Delivery,704,pamela@linkbridge.com,51 Prairieview Center,Fullerton,MO,43590,13,0,29.25,1.75,50.07
3855,05/03/2014,Canceled,240,linda@centizu.gov,057 Truax Hill,Vallejo,MA,81356,6,0,12.00,0.72,23.41
3862,04/26/2014,Out for Delivery,526,kimberly@meemm.com,7 Pond Place,Fort Bragg,AR,42894,8,0,20.00,1.20,40.11
3869,05/19/2014,Processing,669,patricia@oodoo.org,30 Buhler Crossing,Pinole,VT,46568,83,0,206.25,12.38,236.44
3872,05/15/2014,New,752,doris@youbridge.gov,38629 Judy Road,Sand City,VA,13968-0908,74,0,181.00,10.86,196.57
3874,05/17/2014,Out for Delivery,207,linda@edgepulse.net,1 Pennsylvania Pass,Scotts Valley,LA,84013,55,0,2371.50,142.29,2518.54
3883,05/14/2014,Out for Delivery,88,norma@realfire.com,24053 Onsgard Terrace,City of Commerce,MS,38673,15,9,54.16,3.25,66.40
3885,04/26/2014,Delivered,469,amy@katz.com,567 Barby Alley,Colusa,MT,20963-3014,10,8,43.70,2.62,54.39
3894,05/07/2014,Canceled,638,linda@skinix.info,9 Delaware Point,Port Hueneme,AR,36192-6556,1,6,18.00,1.08,31.11
3895,05/12/2014,Canceled,374,amy@thoughtworks.info,2501 David Way,Portola,AZ,26028,23,0,55.25,3.31,67.23
3900,05/15/2014,Canceled,260,virginia@voonix.gov,01572 Doe Crossing Parkway,Soledad,ME,07015,0,6,16.50,0.99,30.85
3902,04/28/2014,Canceled,257,barbara@tanoodle.edu,0259 Grasskamp Junction,Ceres,NJ,39014,13,0,34.75,2.08,49.93
3903,05/19/2014,Processing,922,janet@leenti.info,18943 Clove Street,Rocklin,IN,25343,12,0,32.50,1.95,40.46
3905,05/03/2014,New,66,rose@centizu.biz,9473 Stuart Park,Dos Palos,IL,18664,8,3,25.00,1.50,44.25
3911,04/30/2014,Delivered,559,andrea@jaxbean.com,5 Bobwhite Lane,Lake Elsinore,ID,43450-9082,98,0,218.25,13.09,242.60
3916,05/06/2014,New,778,anna@voonder.gov,8 Gerald Alley,Mountain View,NY,01663,20,9,54.91,3.29,61.74
3920,05/06/2014,Delivered,496,diane@jaxnation.net,274 Nevada Parkway,Inglewood,WI,83158-2907,6,0,18.00,1.08,24.43
3923,04/25/2014,Delivered,576,paula@izio.gov,76530 Aberg Crossing,San Joaquin,KS,21540-8766,8,2,35.50,2.13,40.09
3925,04/24/2014,Processing,115,alice@edgewire.mil,971 Fuller Circle,Newark,NY,05612,0,11,21.50,1.29,37.33
3926,05/16/2014,Out for Delivery,775,judy@vitz.edu,74329 Gina Avenue,Oakdale,TX,56289,71,0,184.00,11.04,213.97
3928,05/12/2014,New,851,debra@skyba.mil,97 Meadow Ridge Way,Farmersville,CT,41701-7765,107,4,6516.50,390.99,6921.79
3936,04/22/2014,New,758,elizabeth@quamba.edu,3 Fulton Court,King City,MO,68499,71,0,177.50,10.65,203.79
3940,05/09/2014,New,902,amy@twimbo.net,6 Moose Drive,San Mateo,SD,11863,43,0,93.50,5.61,109.59
3942,05/08/2014,Processing,921,angela@youspan.biz,0 Dahle Plaza,Upland,AR,39071,25,0,65.00,3.90,86.66
3944,05/08/2014,Canceled,315,rose@devify.net,68407 Johnson Lane,Santa Clara,SC,86240,113,0,282.50,16.95,304.56
3945,05/07/2014,New,410,wanda@ailane.name,8543 Vermont Avenue,Hughson,VT,70495-8877,13,0,32.50,1.95,41.97
3946,05/08/2014,New,680,diana@fliptune.mil,9261 Haas Hill,Parlier,MI,57669,13,0,29.50,1.77,39.40
3947,05/13/2014,Out for Delivery,384,andrea@skinte.edu,1 Elka Lane,Port Hueneme,IA,88079-8662,8,0,20.00,1.20,24.23
3955,05/18/2014,Out for Delivery,764,joyce@gabvine.edu,0 Messerschmidt Point,Escalon,NV,88331-1238,81,0,184.25,11.05,204.34
3956,05/21/2014,Delivered,439,carolyn@jabberbean.com,23170 Oriole Point,Davis,AL,90006,17,7,66.50,3.99,88.96
3958,05/05/2014,Canceled,155,lois@aibox.org,74 Gina Court,Grass Valley,FL,08134,98,17,356.85,21.41,390.44
3968,05/08/2014,Canceled,373,tina@vimbo.edu,71 Dennis Junction,Rancho Palos Verdes,PA,76754-9727,8,0,22.00,1.32,31.34
